110922
0	0	0	0	0
0	0	1.2535	0.723709	0
0	0	2.507	0	0
0	0	3.7605	0.723709	0
0	0	5.014	0	0
0	0	6.2675	0.723709	0
0	0	7.521	0	0
0	0	8.7745	0.723709	0
0	0	10.028	0	0
0	0	11.2815	0.723709	0
0	0	12.535	0	0
0	0	13.7885	0.723709	0
0	0	15.042	0	0
0	0	16.2955	0.723709	0
0	0	17.549	0	0
0	0	18.8025	0.723709	0
0	0	20.056	0	0
0	0	21.3095	0.723709	0
0	0	22.563	0	0
0	0	23.8165	0.723709	0
0	0	25.07	0	0
0	0	26.3235	0.723709	0
0	0	27.577	0	0
0	0	28.8305	0.723709	0
0	0	30.084	0	0
0	0	31.3375	0.723709	0
0	0	32.591	0	0
0	0	33.8445	0.723709	0
0	0	35.098	0	0
0	0	36.3515	0.723709	0
0	0	37.605	0	0
0	0	38.8585	0.723709	0
0	0	40.112	0	0
0	0	41.3655	0.723709	0
0	0	42.619	0	0
0	0	43.8725	0.723709	0
0	0	45.126	0	0
0	0	46.3795	0.723709	0
0	0	47.633	0	0
0	0	48.8865	0.723709	0
0	0	50.14	0	0
0	0	51.3935	0.723709	0
0	0	52.647	0	0
0	0	53.9005	0.723709	0
0	0	55.154	0	0
0	0	56.4075	0.723709	0
0	0	57.661	0	0
0	0	58.9145	0.723709	0
0	0	60.168	0	0
0	0	61.4215	0.723709	0
0	0	62.675	0	0
0	0	63.9285	0.723709	0
0	0	65.182	0	0
0	0	66.4355	0.723709	0
0	0	67.689	0	0
0	0	68.9425	0.723709	0
0	0	70.196	0	0
0	0	71.4495	0.723709	0
0	0	72.703	0	0
0	0	73.9565	0.723709	0
0	0	75.21	0	0
0	0	76.4635	0.723709	0
0	0	77.717	0	0
0	0	78.9705	0.723709	0
0	0	80.224	0	0
0	0	81.4775	0.723709	0
0	0	82.731	0	0
0	0	83.9845	0.723709	0
0	0	85.238	0	0
0	0	86.4915	0.723709	0
0	0	87.745	0	0
0	0	88.9985	0.723709	0
0	0	90.252	0	0
0	0	91.5055	0.723709	0
0	0	92.759	0	0
0	0	94.0125	0.723709	0
0	0	95.266	0	0
0	0	96.5195	0.723709	0
0	0	97.773	0	0
0	0	99.0265	0.723709	0
0	0	100.28	0	0
0	0	101.534	0.723709	0
0	0	102.787	0	0
0	0	104.041	0.723709	0
0	0	105.294	0	0
0	0	106.547	0.723709	0
0	0	107.801	0	0
0	0	109.055	0.723709	0
0	0	110.308	0	0
0	0	111.562	0.723709	0
0	0	112.815	0	0
0	0	114.069	0.723709	0
0	0	115.322	0	0
0	0	116.576	0.723709	0
0	0	117.829	0	0
0	0	119.083	0.723709	0
0	0	120.336	0	0
0	0	121.59	0.723709	0
0	0	122.843	0	0
0	0	124.097	0.723709	0
0	0	125.35	0	0
0	0	126.604	0.723709	0
0	0	127.857	0	0
0	0	129.111	0.723709	0
0	0	130.364	0	0
0	0	131.618	0.723709	0
0	0	132.871	0	0
0	0	134.125	0.723709	0
0	0	135.378	0	0
0	0	136.632	0.723709	0
0	0	137.885	0	0
0	0	139.138	0.723709	0
0	0	140.392	0	0
0	0	141.645	0.723709	0
0	0	142.899	0	0
0	0	144.153	0.723709	0
0	0	145.406	0	0
0	0	146.66	0.723709	0
0	0	147.913	0	0
0	0	149.167	0.723709	0
0	0	150.42	0	0
0	0	151.674	0.723709	0
0	0	152.927	0	0
0	0	154.18	0.723709	0
0	0	155.434	0	0
0	0	156.688	0.723709	0
0	0	157.941	0	0
0	0	159.195	0.723709	0
0	0	160.448	0	0
0	0	161.702	0.723709	0
0	0	162.955	0	0
0	0	164.209	0.723709	0
0	0	165.462	0	0
0	0	166.716	0.723709	0
0	0	167.969	0	0
0	0	169.222	0.723709	0
0	0	170.476	0	0
0	0	171.73	0.723709	0
0	0	172.983	0	0
0	0	174.237	0.723709	0
0	0	175.49	0	0
0	0	176.744	0.723709	0
0	0	177.997	0	0
0	0	179.251	0.723709	0
0	0	180.504	0	0
0	0	181.758	0.723709	0
0	0	183.011	0	0
0	0	184.264	0.723709	0
0	0	185.518	0	0
0	0	186.772	0.723709	0
0	0	188.025	0	0
0	0	189.279	0.723709	0
0	0	190.532	0	0
0	0	191.786	0.723709	0
0	0	193.039	0	0
0	0	194.293	0.723709	0
0	0	195.546	0	0
0	0	196.8	0.723709	0
0	0	198.053	0	0
0	0	199.306	0.723709	0
0	0	200.56	0	0
0	0	201.814	0.723709	0
0	0	203.067	0	0
0	0	204.321	0.723709	0
0	0	205.574	0	0
0	0	206.828	0.723709	0
0	0	208.081	0	0
0	0	209.335	0.723709	0
0	0	210.588	0	0
0	0	211.841	0.723709	0
0	0	213.095	0	0
0	0	214.349	0.723709	0
0	0	215.602	0	0
0	0	216.856	0.723709	0
0	0	218.109	0	0
0	0	219.363	0.723709	0
0	0	220.616	0	0
0	0	221.87	0.723709	0
0	0	223.123	0	0
0	0	224.377	0.723709	0
0	0	225.63	0	0
0	0	226.883	0.723709	0
0	0	228.137	0	0
0	0	229.391	0.723709	0
0	0	230.644	0	0
0	0	231.898	0.723709	0
0	0	233.151	0	0
0	0	234.405	0.723709	0
0	0	235.658	0	0
0	0	236.912	0.723709	0
0	0	238.165	0	0
0	0	239.419	0.723709	0
0	0	240.672	0	0
0	0	241.925	0.723709	0
0	0	243.179	0	0
0	0	244.433	0.723709	0
0	0	245.686	0	0
0	0	246.94	0.723709	0
0	0	248.193	0	0
0	0	249.447	0.723709	0
0	0	250.7	0	0
0	0	251.954	0.723709	0
0	0	253.207	0	0
0	0	254.461	0.723709	0
0	0	255.714	0	0
0	0	256.968	0.723709	0
0	0	258.221	0	0
0	0	259.475	0.723709	0
0	0	260.728	0	0
0	0	261.982	0.723709	0
0	0	263.235	0	0
0	0	264.488	0.723709	0
0	0	265.742	0	0
0	0	266.995	0.723709	0
0	0	268.249	0	0
0	0	269.502	0.723709	0
0	0	270.756	0	0
0	0	272.01	0.723709	0
0	0	273.263	0	0
0	0	274.517	0.723709	0
0	0	275.77	0	0
0	0	277.024	0.723709	0
0	0	278.277	0	0
0	0	279.531	0.723709	0
0	0	280.784	0	0
0	0	282.038	0.723709	0
0	0	283.291	0	0
0	0	284.545	0.723709	0
0	0	285.798	0	0
0	0	287.052	0.723709	0
0	0	288.305	0	0
0	0	289.559	0.723709	0
0	0	290.812	0	0
0	0	292.065	0.723709	0
0	0	293.319	0	0
0	0	294.572	0.723709	0
0	0	295.826	0	0
0	0	297.079	0.723709	0
0	0	298.333	0	0
0	0	299.587	0.723709	0
0	0	300.84	0	0
0	0	302.094	0.723709	0
0	0	303.347	0	0
0	0	304.601	0.723709	0
0	0	305.854	0	0
0	0	307.108	0.723709	0
0	0	308.361	0	0
0	0	309.615	0.723709	0
0	0	310.868	0	0
0	0	312.122	0.723709	0
0	0	313.375	0	0
0	0	314.629	0.723709	0
0	0	315.882	0	0
0	0	317.136	0.723709	0
0	0	318.389	0	0
0	0	319.643	0.723709	0
0	0	320.896	0	0
0	0	322.149	0.723709	0
0	0	323.403	0	0
0	0	324.656	0.723709	0
0	0	325.91	0	0
0	0	327.163	0.723709	0
0	0	328.417	0	0
0	0	329.671	0.723709	0
0	0	330.924	0	0
0	0	332.178	0.723709	0
0	0	333.431	0	0
0	0	334.685	0.723709	0
0	0	335.938	0	0
0	0	337.192	0.723709	0
0	0	338.445	0	0
0	0	339.699	0.723709	0
0	0	340.952	0	0
0	0	342.206	0.723709	0
0	0	343.459	0	0
0	0	344.713	0.723709	0
0	0	345.966	0	0
0	0	347.22	0.723709	0
0	0	348.473	0	0
0	0	349.727	0.723709	0
0	0	350.98	0	0
0	0	352.233	0.723709	0
0	0	353.487	0	0
0	0	354.74	0.723709	0
0	0	355.994	0	0
0	0	357.248	0.723709	0
0	0	358.501	0	0
0	0	359.755	0.723709	0
0	0	361.008	0	0
0	0	362.262	0.723709	0
0	0	363.515	0	0
0	0	364.769	0.723709	0
0	0	366.022	0	0
0	0	367.276	0.723709	0
0	0	368.529	0	0
0	0	369.783	0.723709	0
0	0	371.036	0	0
0	0	372.29	0.723709	0
0	0	373.543	0	0
0	0	374.797	0.723709	0
0	0	376.05	0	0
0	0	377.304	0.723709	0
0	0	378.557	0	0
0	0	379.81	0.723709	0
0	0	381.064	0	0
0	0	382.317	0.723709	0
0	0	383.571	0	0
0	0	384.825	0.723709	0
0	0	386.078	0	0
0	0	387.332	0.723709	0
0	0	388.585	0	0
0	0	389.839	0.723709	0
0	0	391.092	0	0
0	0	392.346	0.723709	0
0	0	393.599	0	0
0	0	394.853	0.723709	0
0	0	396.106	0	0
0	0	397.36	0.723709	0
0	0	398.613	0	0
0	0	399.867	0.723709	0
0	0	401.12	0	0
0	0	402.374	0.723709	0
0	0	403.627	0	0
0	0	404.881	0.723709	0
0	0	406.134	0	0
0	0	407.388	0.723709	0
0	0	408.641	0	0
0	0	409.894	0.723709	0
0	0	411.148	0	0
0	0	412.401	0.723709	0
0	0	413.655	0	0
0	0	414.909	0.723709	0
0	0	416.162	0	0
0	0	417.416	0.723709	0
0	0	418.669	0	0
0	0	419.923	0.723709	0
0	0	421.176	0	0
0	0	422.43	0.723709	0
0	0	423.683	0	0
0	0	424.937	0.723709	0
0	0	426.19	0	0
0	0	427.444	0.723709	0
0	0	428.697	0	0
0	0	429.951	0.723709	0
0	0	431.204	0	0
0	0	432.458	0.723709	0
0	0	433.711	0	0
0	0	434.965	0.723709	0
0	0	436.218	0	0
0	0	437.472	0.723709	0
0	0	438.725	0	0
0	0	439.978	0.723709	0
0	0	441.232	0	0
0	0	442.486	0.723709	0
0	0	443.739	0	0
0	0	444.993	0.723709	0
0	0	446.246	0	0
0	0	447.5	0.723709	0
0	0	448.753	0	0
0	0	450.007	0.723709	0
0	0	451.26	0	0
0	0	452.514	0.723709	0
0	0	453.767	0	0
0	0	455.021	0.723709	0
0	0	456.274	0	0
0	0	457.528	0.723709	0
0	0	458.781	0	0
0	0	460.035	0.723709	0
0	0	461.288	0	0
0	0	462.542	0.723709	0
0	0	463.795	0	0
0	0	465.049	0.723709	0
0	0	466.302	0	0
0	0	467.555	0.723709	0
0	0	468.809	0	0
0	0	470.062	0.723709	0
0	0	471.316	0	0
0	0	472.57	0.723709	0
0	0	473.823	0	0
0	0	475.077	0.723709	0
0	0	476.33	0	0
0	0	477.584	0.723709	0
0	0	478.837	0	0
0	0	480.091	0.723709	0
0	0	481.344	0	0
0	0	482.598	0.723709	0
0	0	483.851	0	0
0	0	485.105	0.723709	0
0	0	486.358	0	0
0	0	487.612	0.723709	0
0	0	488.865	0	0
0	0	490.119	0.723709	0
0	0	491.372	0	0
0	0	492.626	0.723709	0
0	0	493.879	0	0
0	0	495.133	0.723709	0
0	0	496.386	0	0
0	0	497.639	0.723709	0
0	0	498.893	0	0
0	0	500.147	0.723709	0
0	0	501.4	0	0
0	0	502.654	0.723709	0
0	0	503.907	0	0
0	0	505.161	0.723709	0
0	0	506.414	0	0
0	0	507.668	0.723709	0
0	0	508.921	0	0
0	0	510.175	0.723709	0
0	0	511.428	0	0
0	0	512.682	0.723709	0
0	0	513.935	0	0
0	0	515.188	0.723709	0
0	0	516.442	0	0
0	0	517.696	0.723709	0
0	0	518.949	0	0
0	0	520.202	0.723709	0
0	0	521.456	0	0
0	0	522.71	0.723709	0
0	0	523.963	0	0
0	0	525.216	0.723709	0
0	0	526.47	0	0
0	0	527.724	0.723709	0
0	0	528.977	0	0
0	0	530.231	0.723709	0
0	0	531.484	0	0
0	0	532.738	0.723709	0
0	0	533.991	0	0
0	0	535.245	0.723709	0
0	0	536.498	0	0
0	0	537.752	0.723709	0
0	0	539.005	0	0
0	0	540.259	0.723709	0
0	0	541.512	0	0
0	0	542.765	0.723709	0
0	0	544.019	0	0
0	0	545.273	0.723709	0
0	0	546.526	0	0
0	0	547.779	0.723709	0
0	0	549.033	0	0
0	0	550.287	0.723709	0
0	0	551.54	0	0
0	0	552.793	0.723709	0
0	0	554.047	0	0
0	0	555.301	0.723709	0
0	0	556.554	0	0
0	0	557.808	0.723709	0
0	0	559.061	0	0
0	0	560.315	0.723709	0
0	0	561.568	0	0
0	0	562.822	0.723709	0
0	0	564.075	0	0
0	0	565.329	0.723709	0
0	0	566.582	0	0
0	0	567.836	0.723709	0
0	0	569.089	0	0
0	0	570.342	0.723709	0
0	0	571.596	0	0
0	0	572.85	0.723709	0
0	0	574.103	0	0
0	0	575.356	0.723709	0
0	0	576.61	0	0
0	0	577.864	0.723709	0
0	0	579.117	0	0
0	0	580.37	0.723709	0
0	0	581.624	0	0
0	0	582.878	0.723709	0
0	0	584.131	0	0
0	0	585.385	0.723709	0
0	0	586.638	0	0
0	0	587.892	0.723709	0
0	0	589.145	0	0
0	0	590.399	0.723709	0
0	0	591.652	0	0
0	0	592.906	0.723709	0
0	0	594.159	0	0
0	0	595.413	0.723709	0
0	0	596.666	0	0
0	0	597.92	0.723709	0
0	0	599.173	0	0
0	0	600.427	0.723709	0
0	0	601.68	0	0
0	0	602.933	0.723709	0
0	0	604.187	0	0
0	0	605.441	0.723709	0
0	0	606.694	0	0
0	0	607.947	0.723709	0
0	0	609.201	0	0
0	0	610.455	0.723709	0
0	0	611.708	0	0
0	0	612.962	0.723709	0
0	0	614.215	0	0
0	0	615.469	0.723709	0
0	0	616.722	0	0
0	0	617.976	0.723709	0
0	0	619.229	0	0
0	0	620.483	0.723709	0
0	0	621.736	0	0
0	0	622.99	0.723709	0
0	0	624.243	0	0
0	0	625.497	0.723709	0
0	0	626.75	0	0
0	0	628.004	0.723709	0
0	0	629.257	0	0
0	0	630.51	0.723709	0
0	0	631.764	0	0
0	0	633.018	0.723709	0
0	0	634.271	0	0
0	0	635.524	0.723709	0
0	0	636.778	0	0
0	0	638.032	0.723709	0
0	0	639.285	0	0
0	0	640.538	0.723709	0
0	0	641.792	0	0
0	0	643.046	0.723709	0
0	0	644.299	0	0
0	0	645.553	0.723709	0
0	0	646.806	0	0
0	0	648.06	0.723709	0
0	0	649.313	0	0
0	0	650.567	0.723709	0
0	0	651.82	0	0
0	0	653.074	0.723709	0
0	0	654.327	0	0
0	0	655.581	0.723709	0
0	0	656.834	0	0
0	0	658.087	0.723709	0
0	0	659.341	0	0
0	0	660.595	0.723709	0
0	0	661.848	0	0
0	0	663.101	0.723709	0
0	0	664.355	0	0
0	0	665.609	0.723709	0
0	0	666.862	0	0
0	0	668.115	0.723709	0
0	0	669.369	0	0
0	0	670.623	0.723709	0
0	0	671.876	0	0
0	0	673.13	0.723709	0
0	0	674.383	0	0
0	0	675.637	0.723709	0
0	0	676.89	0	0
0	0	678.144	0.723709	0
0	0	679.397	0	0
0	0	680.651	0.723709	0
0	0	681.904	0	0
0	0	683.158	0.723709	0
0	0	684.411	0	0
0	0	685.664	0.723709	0
0	0	686.918	0	0
0	0	688.172	0.723709	0
0	0	689.425	0	0
0	0	690.678	0.723709	0
0	0	691.932	0	0
0	0	693.186	0.723709	0
0	0	694.439	0	0
0	0	695.692	0.723709	0
0	0	696.946	0	0
0	0	698.2	0.723709	0
0	0	699.453	0	0
0	0	700.707	0.723709	0
0	0	701.96	0	0
0	0	703.214	0.723709	0
0	0	704.467	0	0
0	0	705.721	0.723709	0
0	0	706.974	0	0
0	0	708.228	0.723709	0
0	0	709.481	0	0
