6912
-0.984016	-0.17482	-0.0339079
0.418879	0.761683	-0.494348
-0.589413	0.55575	0.586288
-0.474782	0.7657	0.433919
-0.824577	0.554671	0.111412
-0.293847	0.785094	0.545236
0.548574	0.777093	0.308533
-0.0887139	0.992357	-0.0857728
-0.405407	-0.892511	-0.197662
0.407591	0.862714	0.299324
0.238556	0.626164	0.7423
-0.120008	0.658235	-0.743185
-0.266162	0.786695	-0.557018
-0.322518	0.937539	0.130398
-0.726994	0.572978	0.378386
-0.127449	0.872954	-0.470859
0.923449	0.186057	-0.335597
-0.101135	-0.475943	-0.873642
-0.476564	0.111735	-0.87201
-0.585219	0.61514	-0.52832
-0.851873	0.429079	-0.300339
-0.579923	-0.743991	0.331913
-0.645316	-0.71087	0.279697
-0.213403	0.973839	-0.0780771
-0.588072	0.740869	0.324476
-0.417254	-0.121516	0.900629
-0.442698	-0.892863	0.0825411
-0.574052	0.562704	0.594835
-0.840132	-0.537229	-0.07458
-0.690895	0.15058	-0.707099
-0.516937	-0.452614	-0.726578
0.0975864	-0.987072	0.127144
-0.709961	0.444749	0.546035
-0.915473	-0.385418	-0.115596
-0.977711	-0.208388	0.0255872
-0.745412	-0.55018	-0.376381
-0.835055	0.00866345	0.550098
0.098763	0.228921	-0.968422
-0.133897	0.658288	-0.740763
-0.218269	0.606899	0.76422
-0.355916	0.93217	-0.0661987
-0.516954	0.49423	0.698924
-0.232299	-0.272858	0.933588
0.0888899	0.99514	0.0423689
0.622309	0.647706	0.439555
-0.520539	-0.035648	0.853094
-0.0599298	-0.292639	0.954343
-0.653335	-0.119375	0.747598
-0.0393735	0.987655	-0.151616
-0.460478	0.475433	-0.749615
-0.677851	0.682198	0.274088
0.266295	0.950933	0.157526
0.535157	-0.0405605	-0.843778
-0.67682	0.717346	-0.165315
-0.945679	0.262122	-0.192311
-0.4406	0.858774	-0.261493
0.890621	0.0892672	-0.445899
-0.0810827	-0.51176	-0.855294
-0.418864	0.833106	-0.361232
-0.698422	0.484763	-0.526509
-0.554083	0.234128	-0.798859
0.044183	0.332674	-0.942006
0.691743	0.395158	-0.604435
0.536846	0.574056	-0.618269
0.0327284	0.530177	-0.847255
0.191967	-0.324611	-0.926162
-0.563204	-0.76706	-0.30728
-0.0106625	-0.532276	-0.846504
-0.825763	0.473951	0.305755
-0.241176	0.218227	0.945628
-0.351493	-0.0360574	0.935496
-0.880456	0.43024	-0.199225
-0.52979	0.83958	0.120119
0.178975	-0.370291	-0.911511
0.194693	0.968352	0.156168
-0.161225	-0.983894	-0.07719
-0.410625	0.286738	0.865545
-0.67771	-0.10419	0.727911
-0.77365	0.33158	-0.539927
-0.736033	0.000583281	0.676946
0.58155	-0.314024	-0.750459
0.476709	0.231111	-0.848137
0.433168	0.267747	0.860626
0.432536	0.901605	-0.0045302
-0.150071	0.896104	0.417704
-0.0505643	0.996562	-0.0656367
-0.282041	-0.434837	0.855202
-0.134673	-0.273421	0.95242
0.985187	-0.171439	0.00383439
-0.197783	0.904745	0.377251
0.337808	0.802195	-0.49231
0.136053	-0.97099	-0.196643
-0.692822	0.4488	0.564426
-0.500101	0.248471	-0.829555
-0.787594	0.208253	0.579937
0.177971	0.405352	0.896669
-0.833805	0.490523	-0.25329
-0.667201	0.638292	-0.383962
-0.197298	0.958567	-0.205484
-0.566967	0.752345	0.335448
-0.433072	0.694356	0.574733
-0.100426	0.749836	-0.653957
-0.680584	0.128939	-0.721235
-0.586528	0.735389	-0.339394
-0.358645	0.226808	-0.905501
-0.514075	0.855534	-0.0615462
-0.570211	-0.0168591	-0.821325
0.268046	0.261206	-0.92732
-0.356946	-0.687182	0.632748
0.881903	-0.121953	0.455383
0.865951	-0.0264002	0.499431
0.119544	0.0842845	-0.989245
-0.607737	-0.442103	0.659697
0.546359	-0.455421	0.702911
-0.656824	-0.705005	0.267487
0.845382	-0.530883	-0.0591037
-0.354163	-0.615915	0.703717
-0.215765	-0.32685	0.920117
0.75536	-0.452206	-0.47428
0.281913	-0.192515	0.939927
-0.890501	-0.403286	0.21064
0.588136	0.048587	0.807302
-0.582538	0.103148	-0.806232
0.110652	-0.662482	0.74086
-0.188822	0.334126	0.923421
-0.618136	-0.248335	-0.745813
-0.0726526	-0.438181	0.895946
-0.185517	-0.0134663	0.982549
0.959663	-0.0654264	0.273433
-0.166952	-0.983239	0.0732734
0.640328	-0.539574	-0.546663
-0.561866	-0.612438	0.556082
-0.951972	0.305183	0.0247394
-0.425166	0.369927	0.826068
-0.077134	0.481874	0.872839
-0.94255	0.328396	0.0612791
-0.205119	-0.918184	0.338916
-0.0135751	-0.794673	0.606886
-0.186517	0.506502	-0.841824
0.0712372	-0.57738	-0.813362
-0.792091	0.361725	-0.491678
-0.405008	0.707216	-0.579494
-0.339946	0.844407	-0.414021
0.168341	-0.283224	-0.944164
-0.804804	-0.496788	0.324796
-0.419659	-0.882867	-0.210788
0.0535468	0.995792	0.0743745
-0.340867	-0.940099	0.00479039
-0.552481	-0.0813717	-0.829544
0.513098	-0.249178	-0.821365
-0.884645	0.172177	-0.43331
0.337013	0.919802	-0.200965
0.251056	0.603385	-0.7569
-0.57866	-0.804882	0.1316
-0.718157	0.641231	-0.27032
-0.484993	-0.874467	0.00939437
0.598424	0.755447	-0.266813
-0.802993	-0.569182	0.176732
0.649017	-0.192263	0.736078
0.783525	0.120416	0.609581
-0.0781053	-0.829076	-0.553654
-0.902609	-0.362038	0.232863
0.123114	-0.164014	0.978745
0.178635	-0.959544	0.217637
0.336215	0.507914	0.793084
0.00844634	0.328974	-0.944301
0.810804	0.525779	0.257204
-0.737097	-0.428374	-0.522671
0.757729	0.163063	0.631868
0.707046	-0.394395	0.586974
-0.307111	0.125438	0.943371
-0.336729	-0.273819	0.900909
0.789561	-0.28321	0.544412
0.644313	0.36346	0.672873
0.730559	0.608568	0.309725
0.442656	0.739267	0.507484
0.153389	0.151746	0.976445
0.852367	-0.0379934	0.521562
0.838666	-0.234949	0.491364
-0.0764659	0.506211	0.859013
-0.418981	-0.766334	0.487019
-0.830021	-0.557723	0.0033508
0.260009	0.154014	0.953245
-0.096681	0.615562	0.782136
-0.643484	0.502461	0.577461
0.237392	0.624057	0.744445
0.772163	0.176294	0.61048
-0.70193	-0.179758	0.689189
-0.594013	0.763958	0.252024
-0.926244	-0.101873	-0.362896
-0.660462	-0.535742	-0.52609
-0.638373	0.585875	0.499229
-0.847668	0.250606	-0.467606
-0.511108	0.841881	-0.173217
-0.118177	0.959477	0.255809
-0.474178	0.492455	0.729824
-0.346382	0.0950997	-0.933261
-0.322298	-0.113392	-0.939822
0.881955	-0.471307	-0.00497497
0.359355	-0.104804	-0.927297
-0.15673	0.247604	-0.9561
-0.0726031	0.430199	0.89981
-0.413268	-0.348251	0.841386
0.321823	-0.0824689	0.943202
-0.822714	2.10771e-05	0.568456
-0.883036	0.0691959	-0.464176
-0.987965	-0.0776452	0.133775
-0.335845	0.828134	-0.44878
-0.475654	0.87953	0.0133966
-0.485165	0.196596	0.852035
-0.914483	-0.400717	-0.0560978
-0.276355	-0.239123	0.930832
-0.407834	-0.822505	-0.396431
0.706885	-0.694521	-0.133994
-0.55653	-0.507103	0.658119
-0.604341	-0.781029	0.157371
0.571655	0.173552	0.801929
0.889628	-0.196536	-0.412233
0.689482	0.240715	0.683133
0.50361	-0.365375	0.782865
0.997251	-0.049306	0.0553081
0.745194	0.184174	0.64091
-0.104672	0.936334	-0.335146
-0.161408	-0.381605	0.910124
0.494899	0.0796608	0.865291
-0.110107	-0.969448	-0.219198
-0.125906	-0.849147	-0.512929
0.692833	0.506697	0.513069
0.687747	-0.653281	-0.316587
0.0877573	-0.3053	0.948204
-0.196144	0.67864	0.707796
0.565992	0.491992	-0.661512
-0.0312024	-0.0993877	0.994559
-0.741178	-0.607841	0.284929
0.43133	0.361001	0.826821
-0.90228	0.182689	0.390532
0.0775597	0.746078	0.661326
-0.532184	-0.702403	0.472663
-0.611135	0.659423	0.437807
0.860763	-0.414741	0.295087
-0.38721	-0.548707	0.740938
-0.521829	0.0374963	0.852226
-0.901114	0.167009	0.400126
-0.456065	-0.262849	0.850244
-0.849969	-0.00631945	0.526795
-0.536966	0.780493	-0.320154
-0.345378	-0.67073	0.656381
0.0549337	0.301532	0.951872
-0.690533	-0.670798	0.270544
0.414587	-0.125516	0.901312
-0.501228	-0.201322	0.84157
0.00098463	0.968318	-0.249719
-0.223418	-0.319246	0.920959
-0.74241	0.285579	0.60603
-0.803335	-0.0876359	0.589044
-0.266268	-0.497192	0.825773
-0.86386	-0.327148	-0.38304
0.128077	-0.534376	0.835487
0.332043	-0.903578	0.27073
-0.722879	0.165918	-0.670759
0.411942	-0.903465	-0.118552
0.136765	-0.960025	0.244229
-0.599009	-0.763103	0.242615
0.246714	0.752192	-0.611015
0.816397	-0.433331	-0.381733
-0.0642156	0.769972	0.634838
0.914318	0.401666	0.0518321
0.352362	-0.919075	-0.17647
0.689674	-0.117055	-0.714596
-0.253066	-0.476888	0.841745
-0.653475	-0.72645	-0.212697
0.714167	-0.667394	0.211072
-0.399867	-0.326866	0.856309
0.795281	-0.589525	-0.141381
0.592902	-0.793047	-0.139801
0.311956	-0.660224	-0.683218
0.428475	-0.00191813	0.903551
0.626077	-0.664159	-0.40856
-0.599656	-0.32272	0.732301
0.820586	0.322804	0.471632
-0.89755	0.0962009	0.43029
-0.530444	-0.343521	0.774998
-0.149941	-0.376397	0.914244
-0.598059	-0.516266	0.613021
-0.789611	-0.159569	0.592497
-0.824776	-0.230497	0.516348
-0.873404	-0.458963	0.162843
0.45825	0.605073	0.65107
-0.91467	-0.402596	0.035981
-0.399183	0.181969	0.898632
0.792692	-0.584319	-0.173811
0.435328	0.112349	0.893234
0.774424	-0.381382	-0.504792
-0.0181823	-0.196864	0.980262
-0.133496	0.0682686	0.988695
-0.348377	-0.733845	0.583185
-0.868593	0.384462	-0.312625
-0.873134	0.124298	-0.471367
-0.978391	0.190861	-0.0795187
-0.424126	0.844494	0.327028
-0.814534	0.562528	-0.141759
-0.663709	-0.38745	0.639822
-0.515381	-0.0433872	0.855862
0.665207	-0.491635	0.561955
-0.837777	0.305996	0.452212
-0.354988	0.141197	-0.924147
0.539926	0.747415	-0.387106
-0.0129478	0.610906	0.791597
-0.55047	-0.121095	-0.826026
0.753015	0.0164825	0.657797
-0.183164	0.334609	0.924385
-0.737622	-0.384045	-0.555359
0.911695	-0.0778956	0.403417
0.146196	-0.294721	0.944334
0.0770515	0.694028	0.715813
-0.254156	0.0377674	0.966426
0.732915	-0.400794	0.549727
0.867043	0.0798685	0.491789
0.563411	0.369895	0.738746
0.480213	0.747255	0.459353
0.656313	0.702393	0.275493
-0.0357483	-0.244246	-0.969054
-0.601259	0.661728	0.447889
0.754274	0.637216	-0.158199
-0.352718	0.567267	-0.744176
0.365715	-0.907689	0.205799
-0.681933	-0.623305	-0.382698
-0.620989	0.247531	0.743707
0.921072	-0.0673339	0.383525
-0.360161	-0.142392	0.921959
-0.114605	-0.79082	0.601223
-0.703393	-0.150174	-0.694756
-0.538046	-0.808017	0.240032
-0.718483	-0.691388	-0.0759308
-0.82155	0.463688	0.331737
-0.753215	-0.654491	0.0656338
-0.349442	-0.873474	-0.339017
-0.14561	-0.971804	0.18546
-0.371996	-0.728607	0.575109
-0.647878	-0.537279	-0.539987
-0.245188	-0.753997	0.609402
0.307058	0.101158	0.946299
0.00720077	-0.603341	0.797451
-0.452305	0.385837	0.804083
-0.102643	0.211318	0.972013
-0.129629	-0.852098	0.507076
0.904688	-0.392754	0.165178
-0.692339	0.576011	0.434601
-0.0459337	-0.216825	0.975129
-0.776923	-0.622288	0.0956524
-0.752414	0.113749	0.648794
-0.515869	0.121581	-0.847996
-0.619902	-0.0379696	0.78376
-0.489721	-0.379733	-0.784842
-0.586764	0.650901	0.481702
-0.830833	-0.0358108	-0.555368
-0.788878	0.0519167	0.612353
-0.898057	0.436297	0.0560238
-0.550637	0.694851	-0.462581
-0.630605	-0.77433	0.052435
-0.602727	-0.0104377	0.797879
-0.0917108	-0.93648	-0.338517
0.646493	-0.326054	0.689736
-0.715692	0.438374	-0.543703
0.59084	-0.381876	0.710689
0.349965	0.0749334	0.933761
0.610946	0.443396	0.655855
0.857958	-0.360227	0.366258
-0.141669	-0.523141	0.840389
0.581316	-0.665815	0.46772
-0.281234	-0.598084	0.750468
0.56735	-0.382477	0.729264
0.881755	-0.198022	0.428129
0.886739	0.400985	0.230011
-0.162986	-0.933792	0.31854
0.259037	0.0761374	0.962862
-0.140065	-0.943557	0.300135
0.402336	-0.0476928	0.914249
0.907719	0.417678	-0.0398885
0.94022	0.237947	0.243657
0.549193	-0.819195	0.165246
-0.322154	-0.699865	-0.6375
-0.375109	-0.898777	0.226922
-0.874081	-0.349167	0.337734
-0.883068	0.161598	0.440541
0.318151	-0.48451	0.81488
-0.140652	0.284983	0.948157
-0.885104	0.0458832	0.463125
0.313632	0.540781	0.780507
-0.942251	0.323176	0.0878623
-0.00807165	-0.982543	0.185859
-0.45248	-0.437474	-0.777096
-0.371844	0.518132	0.770241
0.696431	0.245598	-0.674289
0.933288	0.332392	-0.135973
-0.174838	-0.749484	0.638518
-0.566205	0.22421	-0.793184
-0.410973	0.150942	-0.899065
-0.161879	0.715636	-0.679456
-0.741605	0.670809	0.00603013
0.215646	-0.892485	-0.396191
-0.703117	-0.51014	0.495362
-0.517674	-0.855484	0.012692
-0.601109	-0.376378	-0.704988
-0.982249	0.0545408	0.179478
0.192993	-0.598422	-0.777589
-0.271828	0.580176	-0.767793
-0.129276	0.173358	-0.976337
0.101207	0.706292	0.700649
-0.827456	-0.559073	-0.0524829
-0.827052	0.522308	0.207797
-0.0817208	-0.659596	-0.747165
-0.0321596	0.67218	-0.739689
-0.302705	0.885781	0.351797
-0.811465	-0.480024	0.333318
-0.834179	-0.545085	0.0838374
-0.122674	0.502134	0.856045
0.843755	0.140066	0.51813
-0.265658	-0.931355	0.249004
0.712916	-0.00752406	0.701209
0.746237	0.587822	-0.312402
-0.138071	-0.988297	0.064847
0.377961	0.0620402	0.92374
0.620444	0.345488	0.704051
0.280661	0.746766	-0.602968
-0.0063314	0.792615	-0.60969
-0.954786	0.230218	-0.188105
0.455098	-0.202348	-0.867145
-0.259729	-0.376215	0.889383
-0.910735	-0.256517	-0.323668
-0.919901	0.133201	0.368836
-0.954592	0.123426	-0.271147
0.45277	-0.7328	0.50794
-0.383661	-0.89155	0.240714
-0.386892	-0.92115	0.0423881
-0.284362	-0.940627	-0.185361
-0.761226	0.206595	-0.614698
0.841987	-0.237846	0.484239
-0.803881	0.141826	-0.577633
-0.707034	-0.61906	-0.341859
-0.856189	0.358638	-0.371912
0.105157	0.909975	0.401107
0.694255	-0.151184	-0.703671
0.705321	-0.101881	0.701528
-0.446746	0.771682	-0.452686
-0.774832	0.302594	-0.555042
-0.712275	0.683106	-0.161337
0.126476	-0.309222	-0.942542
-0.748582	0.034748	-0.662131
0.81752	-0.2	-0.540057
-0.612616	-0.247035	-0.750783
0.693852	0.052699	-0.718186
0.296865	0.17453	-0.938835
0.699593	-0.265769	0.663277
-0.369842	-0.477199	0.797181
0.687855	-0.461062	-0.560604
0.301044	-0.392755	0.868974
0.341057	-0.863356	-0.371883
-0.880389	-0.383013	0.279673
0.0512485	-0.664422	0.745598
-0.508883	-0.456069	0.730095
0.574462	0.538387	0.616549
0.729977	-0.133546	-0.670298
0.0894483	-0.00869234	-0.995954
-0.1801	0.291912	0.939336
0.478662	-0.237672	0.845219
-0.103881	0.409921	-0.906186
0.229686	0.681583	-0.694758
0.419877	0.446538	0.790131
0.715221	0.696402	-0.0590218
0.814185	-0.331616	0.476585
0.772376	0.0545451	-0.632819
0.626356	-0.772533	0.104263
0.699318	-0.693254	-0.174223
-0.449053	0.658044	-0.604426
0.309221	-0.950553	-0.0288304
-0.612882	0.0486481	-0.788676
0.363007	-0.765982	0.530564
-0.360553	-0.44832	0.817931
-0.829286	-0.557463	-0.0389923
-0.000614049	-0.88258	-0.470163
-0.362719	0.72915	0.580323
-0.39927	-0.915454	0.0502676
-0.737582	0.184581	0.64954
0.672997	0.158591	-0.722443
0.469279	0.883047	-0.00241004
0.603779	0.0148745	0.797013
0.220456	0.973881	0.054358
-0.0561782	-0.753453	0.655098
-0.877977	0.0999665	-0.468148
0.298267	0.660147	-0.689379
-0.194037	0.0950676	0.976377
-0.32504	0.255961	-0.910403
0.717919	0.389537	0.576935
0.232896	0.839004	0.491763
0.413494	0.67937	0.606201
0.436845	0.642032	0.630049
0.1345	0.807377	-0.574502
0.273758	0.364391	0.890099
0.819038	0.241682	-0.520352
-0.42473	-0.896074	0.129059
0.969066	-0.160732	-0.187285
0.640251	-0.714521	0.282026
0.130131	-0.881329	0.454231
0.720532	-0.567044	0.399117
-0.768196	0.532723	-0.35508
0.6395	0.722026	0.26404
0.794605	-0.576399	-0.1907
0.735592	-0.513032	-0.442383
-0.0429232	0.993794	0.102622
-0.0780436	-0.977523	0.195854
0.665	0.399075	0.631279
-0.370334	-0.688379	-0.623688
0.534287	-0.832739	-0.145199
0.355286	-0.895433	0.268277
0.567954	0.225442	-0.791583
-0.592332	-0.796049	-0.124291
0.695602	-0.666981	0.266972
-0.294001	-0.925884	0.23728
-0.161795	-0.87478	-0.456708
-0.0938668	-0.937773	0.334321
-0.657595	-0.419069	0.626059
-0.418674	-0.614222	0.668912
-0.223297	-0.773039	0.593758
-0.566422	0.302833	-0.766458
-0.701037	0.711484	0.0483503
0.281033	-0.341741	0.896791
-0.306775	-0.621677	0.720699
0.809399	0.587121	0.0127488
-0.772191	0.622285	0.128383
-0.475758	0.824252	-0.307023
-0.124096	0.942634	0.309906
0.0828918	0.578632	-0.811366
-0.71571	0.658125	-0.23373
-0.173515	0.755787	0.63141
0.76015	0.639903	0.112675
-0.2619	0.945073	-0.195565
0.923535	-0.355219	-0.144578
-0.0039996	0.647428	0.762116
0.127087	0.656137	0.743864
0.386421	0.915886	0.108771
0.732736	0.272561	0.623545
0.805575	0.467736	0.363691
0.756605	0.25491	0.602137
0.423022	-0.593516	-0.684683
-0.897366	0.408338	-0.167314
0.902609	0.280172	-0.326802
-0.262176	-0.670392	-0.694146
0.362861	-0.905153	-0.221426
-0.823711	0.00451121	-0.566992
0.592115	-0.304519	-0.746101
-0.0367584	0.694004	-0.719033
-0.724973	0.0694501	-0.685267
0.0876591	0.99614	-0.00458002
-0.0716204	-0.982399	-0.172518
0.873446	0.447702	-0.191454
0.813092	0.0337728	0.581154
0.444505	-0.888865	-0.111061
0.870929	-0.225028	-0.436859
-0.0306605	-0.985773	0.165263
-0.0753876	0.261487	-0.962258
-0.585235	-0.638108	0.500318
0.16594	-0.69485	0.699748
-0.143081	0.403842	0.903571
0.809079	0.226577	-0.542267
-0.926295	0.142891	-0.348655
-0.997581	-0.0447839	0.0531687
0.0989502	0.919813	-0.379675
-0.636575	-0.47604	-0.60676
-0.529838	0.551806	0.644035
0.266133	-0.946088	0.184636
-0.773822	0.608078	0.177316
-0.420782	0.245495	0.873313
-0.0282476	-0.214841	0.97624
0.133161	0.501789	0.854679
-0.271986	-0.521739	0.808586
0.465093	0.625759	0.62619
-0.82051	-0.0640516	0.568032
0.987684	0.136623	0.0762525
0.327951	-0.773014	0.543045
-0.496962	0.468936	-0.730156
0.309908	0.938646	-0.15133
-0.291407	0.862836	0.413033
-0.228523	0.964023	-0.135784
0.79559	0.482965	-0.365762
0.0883363	0.988867	-0.119744
-0.806512	-0.269763	0.526086
0.569363	0.0991882	-0.816081
0.255942	0.430654	0.865466
0.226698	0.690991	0.686396
-0.433639	-0.66084	-0.612575
0.458421	0.574485	0.678098
-0.700365	0.319893	-0.638089
-0.112318	0.766348	-0.632531
-0.382741	0.894982	-0.229166
0.352565	-0.911001	0.21395
0.238479	0.673086	-0.70006
-0.748103	-0.573105	0.334504
-0.786917	0.616614	0.0234446
0.839754	-0.0951639	0.534563
-0.171395	0.4048	0.898199
-0.215091	-0.382293	0.898659
0.216445	0.334963	0.917034
-0.882939	-0.0992523	0.458877
-0.987228	0.157001	-0.0270488
-0.680559	-0.401671	0.612781
-0.695226	-0.521347	0.494832
0.767764	0.424379	0.480043
-0.704663	0.149356	-0.693645
-0.886623	-0.0273082	0.461686
-0.349122	-0.133092	0.927578
-0.74715	0.664642	0.00435106
0.00849192	-0.32297	0.946371
0.0544919	0.205029	0.977238
0.151952	0.038062	0.987655
-0.458818	-0.259158	0.849896
-0.651413	0.59445	-0.471476
-0.922951	0.226321	0.311351
-0.974625	-0.223713	0.00765148
0.293889	0.207243	0.933102
0.0870154	0.287185	0.953915
-0.534597	-0.521267	0.665197
-0.315095	0.00955819	0.949012
-0.761368	-0.384747	0.521813
-0.956348	-0.205673	0.207599
-0.483815	-0.340933	0.806032
-0.23963	0.304045	0.922027
0.897771	-0.380019	0.222695
0.607273	0.649998	-0.45686
-0.690688	0.349533	-0.633069
-0.587227	0.765078	-0.264237
-0.107253	0.871388	-0.478726
-0.265713	0.871622	-0.411912
-0.470757	0.334103	-0.816555
-0.160367	-0.826852	-0.539071
-0.0250547	-0.988779	0.147273
0.649361	0.297099	-0.700044
0.101271	0.00920086	0.994816
-0.351363	-0.108574	0.929922
-0.284407	0.922638	0.260483
-0.78546	-0.478103	-0.393027
0.139744	-0.566279	-0.812281
0.956528	-0.290102	-0.0299094
0.0734899	0.0569458	0.995669
-0.253238	0.934126	-0.251554
-0.281278	-0.77346	0.568016
0.139896	0.192972	0.97118
-0.58047	0.0665582	0.811557
-0.0568975	-0.249367	0.966736
0.937257	0.060906	-0.343277
-0.548409	0.291126	0.783896
-0.29978	0.200562	0.932688
0.0349728	-0.977481	0.208104
0.498931	-0.845245	0.191386
0.194199	0.177107	0.964842
-0.0180983	-0.937549	0.347382
0.904077	-0.424304	-0.0510962
0.588431	0.094675	0.802986
-0.647169	0.758481	0.0766721
0.0121294	-0.586774	0.80966
-0.324839	0.458934	0.826958
0.195682	-0.866483	0.459255
-0.623618	0.454589	0.635963
0.765817	-0.527049	0.368434
0.885452	0.432017	0.171275
-0.166484	-0.929242	-0.329836
-0.329028	-0.0874234	0.940265
0.21431	0.835407	-0.506129
-0.562565	-0.754899	0.337118
-0.344713	0.496167	0.796864
0.66734	0.0203551	0.744475
-0.335322	-0.00749269	0.942074
0.130116	0.815624	-0.563762
-0.234181	-0.0532201	-0.970735
